,Order_Demand,Open,Promo,StateHoliday,SchoolHoliday,Petrol_price
88152,100,1,0,0,0,95
88153,24,1,0,0,0,88
88154,5,1,0,0,0,85
88155,3000,1,0,0,0,90
88156,2,1,0,0,0,89
88157,2,1,0,0,0,80
88158,1000,1,0,0,0,87
88159,2500,1,0,0,0,96
88160,1,1,0,0,1,88
88161,2,1,0,0,0,95
88162,500,1,0,0,0,91
88163,5000,1,0,0,0,92
88164,2,1,0,0,0,95
88165,3,0,0,0,0,89
88166,25000,1,0,0,0,83
88167,200,1,0,0,0,91
88168,500,1,0,0,0,93
88169,50000,0,0,0,0,90
88170,1,1,0,0,0,80
88171,1000,1,0,0,0,95
88172,5000,1,0,0,0,92
88173,3,1,0,0,0,92
88174,100,1,0,0,0,87
88175,2000,1,0,0,0,89
88176,1,1,0,0,0,82
88177,600,1,0,0,0,83
88178,10,1,0,0,0,90
88179,5000,1,0,0,0,86
88180,50000,1,0,0,0,94
88181,2000,1,0,0,0,89
88182,2000,1,0,0,0,81
88183,2000,1,0,0,0,82
88184,1000,1,0,0,0,91
88185,1000,1,0,0,0,87
88186,2000,1,0,0,0,85
88187,8,1,0,0,0,81
88188,1000,1,0,0,0,85
88189,100,1,0,0,0,93
88190,1,1,0,0,0,88
88191,1,1,0,0,0,88
88192,20,1,0,0,0,83
88193,1000,1,0,0,0,90
88194,100,1,0,0,0,96
88195,1000,1,0,0,0,85
88196,500,1,0,0,0,96
88197,1400,1,0,0,0,90
88198,10000,1,0,0,0,86
88199,1000,1,0,0,0,86
88200,1700,1,0,0,0,91
88201,2000,1,0,0,0,86
88202,20,1,0,0,0,85
88203,1,1,0,0,0,82
88204,1000,1,0,0,0,96
88205,2000,1,0,0,1,92
88206,1,1,0,0,0,96
88207,2500,1,0,0,0,89
88208,4000,1,0,0,0,92
88209,200,1,0,0,0,89
88210,39,1,0,0,0,83
88211,500000,1,0,0,0,82
88212,1000,1,0,0,0,84
88213,100,1,0,0,0,82
88214,2000,1,0,0,0,96
88215,300,1,0,0,0,82
88216,500,1,0,0,0,92
88217,200,1,0,0,0,87
88218,3000,1,0,0,0,85
88219,2,1,0,0,0,80
88220,3000,1,0,0,0,92
88221,3000,1,0,0,0,90
88222,500,1,0,0,0,93
88223,1,1,0,0,0,94
88224,3000,1,0,0,0,96
88225,250,1,0,0,0,86
88226,100,1,0,0,0,95
88227,100,1,0,0,0,81
88228,10000,1,0,0,0,86
88229,500,1,0,0,0,87
88230,1000,1,0,0,0,92
88231,4,1,0,0,0,83
88232,2000,1,0,0,1,92
88233,2000,1,0,0,0,84
88234,2,1,0,0,0,91
88235,1,1,0,0,0,82
88236,7000,1,0,0,0,93
88237,10,1,0,0,0,90
88238,500,1,0,0,0,89
88239,1000,1,0,0,0,95
88240,12,1,0,0,0,91
88241,25,1,0,0,0,94
88242,100,1,0,0,0,80
88243,100000,1,0,0,0,91
88244,2,1,0,0,0,89
88245,100,1,0,0,0,95
88246,2,1,0,0,0,94
88247,1000,1,0,0,0,82
88248,600,1,0,0,1,96
88249,50000,1,0,0,0,84
88250,6,1,0,0,0,81
88251,50000,1,0,0,0,95
88252,100,1,0,0,0,90
88253,50000,1,0,0,0,85
88254,10,1,0,0,0,80
88255,25,1,0,0,0,80
88256,3000,1,0,0,0,96
88257,1000,1,0,0,0,80
88258,12,1,0,0,0,83
88259,50,1,0,0,0,81
88260,1000,1,0,0,0,89
88261,20000,1,0,0,0,89
88262,10000,1,0,0,0,93
88263,300,1,0,0,0,85
88264,100,1,0,0,0,82
88265,100,1,0,0,0,80
88266,25,1,0,0,0,96
88267,30,1,0,0,0,95
88268,40000,1,0,0,0,93
88269,500,1,0,0,0,92
88270,10,1,0,0,0,93
88271,2,1,0,0,0,84
88272,2000,1,0,0,0,94
88273,150,1,0,0,0,90
88274,10000,1,0,0,0,84
88275,300,1,0,0,0,84
88276,10000,1,0,0,0,82
88277,10000,1,0,0,0,94
88278,50000,1,0,0,0,86
88279,10000,1,0,0,0,82
88280,3,1,0,0,0,82
88281,30000,1,0,0,0,89
88282,2000,1,0,0,0,87
88283,6,1,0,0,0,85
88284,400,1,0,0,0,84
88285,100,1,0,0,0,86
88286,50000,1,0,0,0,82
88287,25,1,0,0,0,90
88288,50000,1,0,0,1,84
88289,1000,1,0,0,0,92
88290,100,1,0,0,0,87
88291,10000,1,0,0,0,94
88292,5000,1,0,0,0,93
88293,30000,1,0,0,0,84
88294,7000,1,0,0,0,94
88295,2000,1,0,0,0,94
88296,54,1,0,0,0,87
88297,2000,1,0,0,0,90
88298,100,1,0,0,0,87
88299,1000,1,0,0,0,85
88300,1000,1,0,0,0,88
88301,300,1,0,0,0,96
88302,250,1,0,0,0,89
88303,380,1,0,0,0,94
88304,10,1,0,0,0,89
88305,950,1,0,0,0,88
88306,1400,1,0,0,0,95
88307,82,1,0,0,0,92
88308,10,1,0,0,0,90
88309,30,1,0,0,0,94
88310,5,1,0,0,0,82
88311,200,1,0,0,0,90
88312,1000,1,0,0,0,83
88313,3000,1,0,0,0,84
88314,100,1,0,0,0,84
88315,1000,1,0,0,0,83
88316,18,1,0,0,0,92
88317,131,1,0,0,0,87
88318,1,1,0,0,0,84
88319,111,1,0,0,0,90
88320,1,1,0,0,0,90
88321,25,1,0,0,0,96
88322,50000,1,0,0,0,88
88323,3000,1,0,0,0,91
88324,100,1,0,0,0,87
88325,1000,1,0,0,0,85
88326,300,1,0,0,0,96
88327,5000,1,0,0,0,86
88328,10000,1,0,0,0,86
88329,300,1,0,0,0,80
88330,10,1,0,0,0,80
88331,10,1,0,0,0,84
88332,60,1,0,0,0,88
88333,250,1,0,0,0,93
88334,16,1,0,0,0,86
88335,250,1,0,0,0,80
88336,6,1,0,0,0,88
88337,6000,1,0,0,0,86
88338,100,1,0,0,0,90
88339,50,1,0,0,0,93
88340,20,1,0,0,0,90
88341,10,1,0,0,0,81
88342,3000,1,0,0,0,95
88343,500,1,0,0,0,92
88344,10000,1,0,0,0,85
88345,500,1,0,0,0,93
88346,200,1,0,0,0,91
88347,5000,1,0,0,1,87
88348,30,1,0,0,0,89
88349,3000,1,0,0,0,92
88350,1000,1,0,0,0,96
88351,2000,1,0,0,0,85
88352,8000,1,0,0,0,83
88353,14,1,0,0,0,84
88354,250,1,0,0,0,84
88355,14,1,0,0,0,92
88356,6000,1,0,0,0,88
88357,10,1,0,0,0,86
88358,430000,1,0,0,0,84
88359,1000,1,0,0,0,82
88360,10,1,0,0,0,82
88361,1,1,0,0,0,90
88362,6000,1,0,0,0,84
88363,2000,1,0,0,0,92
88364,1,1,0,0,0,86
88365,500,1,0,0,1,91
88366,100,1,0,0,0,88
88367,8000,1,0,0,0,83
88368,10000,1,0,0,0,83
88369,2,1,0,0,0,86
88370,200,1,0,0,1,93
88371,2,1,0,0,0,80
88372,10000,1,0,0,0,88
88373,50000,1,0,0,0,91
88374,5000,1,0,0,1,87
88375,100,1,0,0,0,92
88376,10000,1,0,0,0,96
88377,50000,1,0,0,0,96
88378,3,1,0,0,0,89
88379,200,1,0,0,0,89
88380,4,1,0,0,0,88
88381,4,1,0,0,0,94
88382,4,1,0,0,1,90
88383,25,1,0,0,0,93
88384,1000,1,0,0,0,91
88385,4500,1,0,0,0,89
88386,300,1,0,0,0,94
88387,2000,1,0,0,0,93
88388,3,1,0,0,0,81
88389,3000,1,0,0,0,87
88390,10000,1,0,0,0,92
88391,12,1,0,0,0,85
88392,1000,1,0,0,0,88
88393,250,1,0,0,0,91
88394,2000,1,0,0,0,92
88395,300,1,0,0,0,96
88396,700,1,0,0,0,84
88397,10,1,0,0,0,92
88398,10,1,0,0,0,84
88399,10,1,0,0,0,84
88400,200,1,0,0,0,91
88401,500,1,0,0,0,86
88402,500,1,0,0,0,90
88403,2000,1,0,0,0,91
88404,1,1,0,0,0,82
88405,3000,1,0,0,0,87
88406,7,1,0,0,0,84
88407,30000,1,0,0,0,93
88408,500,1,0,0,0,87
88409,2000,1,0,0,0,86
88410,10000,1,0,0,0,87
88411,10000,1,0,0,0,83
88412,1,1,0,0,0,91
88413,200,1,0,0,0,91
88414,5,1,0,0,0,94
88415,30,1,0,0,0,83
88416,40,1,0,0,0,85
88417,30,1,0,0,0,80
88418,10000,1,0,0,0,91
88419,25,1,0,0,0,96
88420,1000,1,0,0,0,87
88421,50,1,0,0,0,86
88422,15,1,0,0,0,93
88423,25000,1,0,0,0,96
88424,25000,1,0,0,0,84
88425,9,1,0,0,0,92
88426,20000,1,0,0,0,93
88427,1000,1,0,0,0,87
88428,10000,1,0,0,0,95
88429,20000,1,0,0,0,82
88430,200,1,0,0,0,88
88431,100,1,0,0,0,81
88432,20,1,0,0,0,90
88433,99,1,0,0,0,95
88434,1000,1,0,0,0,91
88435,200,1,0,0,0,96
88436,500,1,0,0,0,93
88437,2500,1,0,0,0,91
88438,10000,1,0,0,0,88
88439,10,1,0,0,0,84
88440,50,1,0,0,0,91
88441,20000,1,0,0,0,85
88442,6000,1,0,0,0,80
88443,10000,1,0,0,0,90
88444,2,1,0,0,0,93
88445,300,1,0,0,0,94
88446,100,1,0,0,0,84
88447,50000,1,0,0,0,88
88448,5000,1,0,0,1,92
88449,3000,1,0,0,0,82
88450,50,1,0,0,0,91
88451,2000,1,0,0,0,93
88452,5000,1,0,0,0,88
88453,1,1,0,0,0,88
88454,1,1,0,0,0,93
88455,5000,1,0,0,0,84
88456,3,1,0,0,0,87
88457,2000,1,0,0,0,94
88458,1,1,0,0,0,87
88459,1000,1,0,0,0,88
88460,1,1,0,0,0,80
88461,10000,1,0,0,0,90
88462,2000,1,0,0,0,96
88463,300,1,0,0,0,89
88464,100,1,0,0,0,85
88465,3000,1,0,0,0,81
88466,2000,1,0,0,0,81
88467,500,1,0,0,0,84
88468,400,1,0,0,0,84
88469,50,1,0,0,0,89
88470,4000,1,0,0,0,87
88471,2,1,0,0,0,91
88472,5000,1,0,0,0,94
88473,4000,1,0,0,0,82
88474,2000,1,0,0,0,89
88475,5000,1,0,0,0,90
88476,1000,1,0,0,0,88
88477,880,1,0,0,0,87
88478,117,1,0,0,0,94
88479,8,1,0,0,0,83
88480,10000,1,0,0,0,82
88481,2,1,0,0,0,91
88482,500,1,0,0,0,83
88483,300,1,0,0,0,93
88484,5,1,0,0,0,96
88485,100,1,0,0,0,89
88486,1,1,0,0,0,80
88487,10000,1,0,0,0,81
88488,10000,1,0,0,0,82
88489,200,1,0,0,0,96
88490,100,1,0,0,0,95
88491,5000,1,0,0,0,89
88492,3000,0,0,0,0,91
88493,1000,1,0,0,0,84
88494,2000,1,0,0,0,89
88495,500,1,0,0,0,92
88496,3000,1,0,0,0,85
88497,100,1,0,0,0,81
88498,5,1,0,0,0,94
88499,10000,1,0,0,0,88
88500,10,1,0,0,0,93
88501,500,1,0,0,0,90
88502,100,1,0,0,0,82
88503,10,1,0,0,0,92
88504,3000,1,0,0,0,95
88505,1000,1,0,0,0,95
88506,100,1,0,0,0,85
88507,200,1,0,0,0,92
88508,1,1,0,0,0,87
88509,2,1,0,0,0,82
88510,1,1,0,0,0,86
88511,10,1,0,0,0,82
88512,3000,1,0,0,1,93
88513,200,1,0,0,0,88
88514,20,1,0,0,0,88
88515,1500,1,0,0,0,85
88516,5000,1,0,0,0,87
88517,10000,1,0,0,0,82
88518,3000,1,0,0,0,94
88519,3000,1,0,0,0,90
88520,2,1,0,0,0,84
88521,10,1,0,0,0,80
88522,1000,1,0,0,0,94
88523,100,1,0,0,0,84
88524,10000,1,0,0,0,91
88525,2000,1,0,0,0,89
88526,100,1,0,0,0,91
88527,11000,1,0,0,0,85
88528,500,1,0,0,0,80
88529,100,1,0,0,0,86
88530,100,1,0,0,0,89
88531,1000,1,0,0,0,83
88532,100,1,0,0,0,94
88533,100,1,0,0,0,82
88534,100,1,0,0,0,89
88535,50,1,0,0,0,85
88536,3000,1,0,0,0,89
88537,100,1,0,0,0,96
88538,5000,1,0,0,0,80
88539,10000,1,0,0,0,84
88540,25000,1,0,0,0,86
88541,100,1,0,0,0,84
88542,100,1,0,0,0,94
88543,2,1,0,0,0,83
88544,7000,1,0,0,0,80
88545,100000,1,0,0,0,82
88546,6,1,0,0,0,88
88547,700,1,0,0,0,93
88548,7,1,0,0,0,88
88549,46000,1,0,0,0,82
88550,10000,1,0,0,0,82
88551,0,1,0,0,0,87
88552,117,1,0,0,0,88
88553,5000,1,0,0,0,91
88554,2000,1,0,0,0,95
88555,1000,1,0,0,0,82
88556,10000,1,0,0,0,91
88557,100,1,0,0,0,85
88558,100,1,0,0,0,95
88559,500,1,0,0,0,88
88560,10,1,0,0,0,85
88561,50,1,0,0,0,96
88562,200,1,0,0,0,93
88563,300,1,0,0,0,84
88564,40000,1,0,0,0,85
88565,1,1,0,0,0,86
88566,500,1,0,0,0,94
88567,1000,1,0,0,0,95
88568,1,1,0,0,0,85
88569,500,1,0,0,0,87
88570,50,1,0,0,0,92
88571,1,1,0,0,0,94
88572,1000,1,0,0,0,84
88573,1,1,0,0,0,85
88574,20000,1,0,0,0,94
88575,100000,1,0,0,0,84
88576,100,1,0,0,0,84
88577,1,1,0,0,0,83
88578,150000,1,0,0,0,92
88579,500,1,0,0,0,82
88580,1000,1,0,0,0,87
88581,30,1,0,0,0,95
88582,200,1,0,0,0,93
88583,5,1,0,0,0,96
88584,5000,1,0,0,0,93
88585,2,1,0,0,0,85
88586,200,1,0,0,0,88
88587,500,1,0,0,0,83
88588,5000,1,0,0,1,91
88589,10000,1,0,0,0,82
88590,10000,1,0,0,0,95
88591,50000,1,0,0,0,82
88592,1000,1,0,0,0,96
88593,200,1,0,0,0,92
88594,20000,1,0,0,0,89
88595,5000,1,0,0,0,84
88596,10000,1,0,0,0,94
88597,10000,1,0,0,0,96
88598,5000,1,0,0,0,88
88599,5000,1,0,0,0,88
88600,2000,1,0,0,0,92
88601,20000,1,0,0,0,91
88602,500,1,0,0,0,92
88603,10000,1,0,0,0,90
88604,100,1,0,0,0,93
88605,20000,1,0,0,0,84
88606,1000,1,0,0,0,84
88607,10000,1,0,0,0,80
88608,10000,1,0,0,0,81
88609,500,1,0,0,0,83
88610,20,1,0,0,0,96
88611,14,1,0,0,0,94
88612,36,1,0,0,0,91
88613,10000,1,0,0,0,87
88614,400,1,0,0,0,94
88615,1000,1,0,0,0,89
88616,100,1,0,0,0,83
88617,50000,1,0,0,0,95
88618,2000,1,0,0,0,90
88619,2,1,0,0,0,89
88620,15000,1,0,0,0,86
88621,10000,1,0,0,0,80
88622,10000,1,0,0,0,84
88623,5,1,0,0,0,87
88624,5,1,0,0,0,92
88625,5,1,0,0,0,96
88626,1,1,0,0,0,93
88627,3000,1,0,0,0,91
88628,1000,1,0,0,0,82
88629,1000,1,0,0,0,87
88630,14000,1,0,0,0,87
88631,21000,1,0,0,0,87
88632,60000,1,0,0,0,91
88633,7000,1,0,0,0,82
88634,100,1,0,0,0,87
88635,5000,1,0,0,0,83
88636,39000,1,0,0,0,87
88637,1000,1,0,0,0,93
88638,500,1,0,0,0,94
88639,10000,1,0,0,0,93
88640,45000,1,0,0,0,93
88641,3000,1,0,0,0,92
88642,2000,1,0,0,0,95
88643,3000,1,0,0,0,93
88644,1,1,0,0,0,84
88645,300,1,0,0,0,89
88646,3000,1,0,0,0,92
88647,10000,1,0,0,0,81
88648,1000,1,0,0,0,96
88649,20000,1,0,0,0,81
88650,300,1,0,0,0,86
88651,1000,1,0,0,0,91
88652,1000,1,0,0,0,92
88653,1000,1,0,0,0,90
88654,4000,1,0,0,0,84
88655,500,1,0,0,0,93
88656,20000,1,0,0,0,87
88657,500,1,0,0,0,89
88658,20,1,0,0,0,80
88659,3000,1,0,0,0,82
88660,1000,1,0,0,0,85
88661,1000,1,0,0,0,91
88662,5000,1,0,0,0,86
88663,500,1,0,0,0,95
88664,300,1,0,0,0,82
88665,20000,1,0,0,0,96
88666,500,1,0,0,0,82
88667,50,1,0,0,0,81
88668,5000,1,0,0,0,90
88669,250,1,0,0,0,90
88670,2000,1,0,0,0,92
88671,5000,1,0,0,0,86
88672,200,1,0,0,1,81
88673,500,1,0,0,0,82
88674,100,1,0,0,0,90
88675,1000,1,0,0,0,90
88676,100,1,0,0,1,91
88677,1000,0,0,0,0,87
88678,100,1,0,0,0,96
88679,5100,1,0,0,0,95
88680,1000,1,0,0,0,81
88681,15000,1,0,0,0,81
88682,20000,1,0,0,0,88
88683,25000,1,0,0,0,94
88684,10000,1,0,0,0,83
88685,3000,1,0,0,0,85
88686,2000,1,0,0,0,89
88687,500,1,0,0,0,87
88688,2,1,0,0,0,86
88689,200,1,0,0,0,91
88690,1000,1,0,0,0,95
88691,50,1,0,0,0,85
88692,2000,1,0,0,0,93
88693,100,1,0,0,0,81
88694,1,1,0,0,0,96
88695,600,1,0,0,0,90
88696,100,1,0,0,0,93
88697,50,1,0,0,0,86
88698,150,1,0,0,0,87
88699,400,1,0,0,0,96
88700,10,1,0,0,0,81
88701,25,1,0,0,0,91
88702,100,1,0,0,0,92
88703,1000,1,0,0,0,87
88704,1,1,0,0,0,83
88705,300,1,0,0,0,93
88706,400,1,0,0,0,86
88707,150,1,0,0,0,85
88708,3000,1,0,0,0,90
88709,108,1,0,0,0,92
88710,100,1,0,0,0,83
88711,10,1,0,0,0,94
88712,100,1,0,0,0,93
88713,300,1,0,0,0,80
88714,300,1,0,0,0,88
88715,300,1,0,0,0,91
88716,10000,1,0,0,0,83
88717,25,1,0,0,0,94
88718,600,1,0,0,0,90
88719,3000,1,0,0,0,89
88720,20,1,0,0,0,90
88721,10,1,0,0,0,91
88722,600,1,0,0,0,89
88723,0,1,0,0,0,83
88724,0,1,0,0,0,95
88725,0,1,0,0,0,85
88726,0,1,0,0,0,80
88727,2500,1,0,0,0,84
88728,900,1,0,0,0,83
88729,200,1,0,0,0,93
88730,1000,1,0,0,0,89
88731,800,1,0,0,0,91
88732,500,1,0,0,0,88
88733,3000,1,0,0,0,85
88734,2,1,0,0,0,85
88735,3000,1,0,0,0,87
88736,10000,1,0,0,0,96
88737,1000,1,0,0,0,80
88738,2000,1,0,0,0,93
88739,100,1,0,0,0,87
88740,5000,1,0,0,0,84
88741,200,1,0,0,0,81
88742,20000,1,0,0,0,80
88743,3000,1,0,0,0,83
88744,1000,1,0,0,0,93
88745,20000,1,0,0,0,84
88746,1000,1,0,0,0,87
88747,500,1,0,0,0,96
88748,100,1,0,0,0,93
88749,400,1,0,0,0,94
88750,3000,1,0,0,0,91
88751,5,1,0,0,0,84
88752,10,1,0,0,0,80
88753,0,1,0,0,0,92
88754,100,1,0,0,0,85
88755,200,1,0,0,0,87
88756,400,1,0,0,0,89
88757,13,1,0,0,0,93
88758,300,1,0,0,0,96
88759,2,1,0,0,0,86
88760,100,1,0,0,0,89
88761,3,1,0,0,0,94
88762,4000,1,0,0,0,91
88763,4,1,0,0,0,92
88764,50,1,0,0,0,86
88765,5,1,0,0,0,82
88766,2,1,0,0,0,84
88767,2,1,0,0,0,91
88768,10,1,0,0,0,80
88769,1,1,0,0,0,96
88770,1,1,0,0,0,85
88771,1000,1,0,0,0,86
88772,75000,1,0,0,0,82
88773,200,1,0,0,0,95
88774,5000,1,0,0,0,82
88775,100000,1,0,0,0,87
88776,30,1,0,0,0,80
88777,100,1,0,0,0,81
88778,30,1,0,0,0,80
88779,54,1,0,0,0,96
88780,300,1,0,0,0,87
88781,300,1,0,0,0,87
88782,5000,1,0,0,0,94
88783,10000,1,0,0,0,91
88784,5,1,0,0,0,93
88785,30000,1,0,0,0,94
88786,5,1,0,0,0,89
88787,1000,1,0,0,0,80
88788,1000,1,0,0,0,96
88789,20,1,0,0,0,92
88790,1000,1,0,0,0,88
88791,2000,1,0,0,0,93
88792,1000,1,0,0,0,88
88793,300,1,0,0,0,86
88794,1,1,0,0,0,96
88795,500,1,0,0,0,94
88796,500,1,0,0,0,80
88797,50,1,0,0,0,89
88798,100,1,0,0,0,82
88799,200,1,0,0,0,85
88800,5000,1,0,0,0,93
88801,100,1,0,0,0,95
88802,170,1,0,0,0,83
88803,600,1,0,0,0,92
88804,2,1,0,0,0,83
88805,5000,1,0,0,0,90
88806,55000,1,0,0,0,94
88807,5000,1,0,0,0,85
88808,300,1,0,0,0,95
88809,2000,1,0,0,0,84
88810,100000,1,0,0,0,95
88811,3,1,0,0,0,86
88812,0,1,0,0,0,83
88813,650,1,0,0,0,83
88814,2350,1,0,0,0,87
88815,5,1,0,0,0,92
88816,1000,1,0,0,0,83
88817,5,1,0,0,0,87
88818,5,1,0,0,0,93
88819,1000,1,0,0,0,91
88820,1000,1,0,0,0,94
88821,1000,1,0,0,0,91
88822,47,1,0,0,0,85
88823,5,1,0,0,0,92
88824,5000,1,0,0,1,92
88825,2,1,0,0,0,80
88826,48,1,0,0,0,81
88827,1000,1,0,0,0,88
88828,1000,1,0,0,0,85
88829,4,1,0,0,0,93
88830,6,1,0,0,0,94
88831,30000,1,0,0,0,95
88832,1000,1,0,0,0,92
88833,1000,1,0,0,0,81
88834,1,1,0,0,0,92
88835,3000,1,0,0,0,81
88836,200,1,0,0,0,87
88837,500,1,0,0,0,82
88838,3,1,0,0,0,89
88839,10,1,0,0,0,92
88840,2800,1,0,0,0,80
88841,1500,1,0,0,0,91
88842,2000,1,0,0,0,87
88843,10000,1,0,0,0,80
88844,1000,1,0,0,0,90
88845,10,1,0,0,0,85
88846,1,1,0,0,0,88
88847,1000,1,0,0,0,96
88848,10,1,0,0,0,80
88849,1,1,0,0,0,80
88850,200,1,0,0,0,82
88851,500,1,0,0,0,82
88852,1,1,0,0,0,93
88853,20,1,0,0,0,90
88854,10000,1,0,0,0,89
88855,18,1,0,0,0,85
88856,10000,1,0,0,0,91
88857,2000,1,0,0,0,95
88858,1000,1,0,0,0,90
88859,3000,1,0,0,0,92
88860,5,1,0,0,0,84
88861,25,1,0,0,0,84
88862,10000,1,0,0,0,91
88863,10000,1,0,0,0,81
88864,100,1,0,0,0,81
88865,10,1,0,0,0,83
88866,300,1,0,0,0,92
88867,100,1,0,0,0,96
88868,100,1,0,0,0,80
88869,100,1,0,0,0,82
88870,100,1,0,0,0,85
88871,100,1,0,0,0,86
88872,100,1,0,0,0,93
88873,200,1,0,0,0,90
88874,10000,1,0,0,0,88
88875,100,1,0,0,1,86
88876,3,1,0,0,0,84
88877,25000,1,0,0,0,80
88878,10,1,0,0,0,93
88879,5000,1,0,0,1,95
88880,25000,1,0,0,0,80
88881,50000,1,0,0,0,86
88882,3000,1,0,0,0,82
88883,3000,1,0,0,0,90
88884,300,1,0,0,0,85
88885,10,1,0,0,0,84
88886,500,1,0,0,0,89
88887,1000,1,0,0,0,85
88888,200,1,0,0,0,95
88889,1,1,0,0,0,89
88890,1000,1,0,0,0,94
88891,2,1,0,0,0,80
88892,10000,1,0,0,0,86
88893,200,1,0,0,0,89
88894,1000,1,0,0,0,93
88895,2,1,0,0,0,87
88896,40,1,0,0,0,82
88897,1,0,0,0,0,91
88898,1,1,0,0,0,84
88899,10000,1,0,0,0,90
88900,1400,1,0,0,0,92
88901,5,1,0,0,0,80
88902,5,1,0,0,0,88
88903,2,1,0,0,0,85
88904,2,1,0,0,0,80
88905,3,1,0,0,0,87
88906,13,1,0,0,0,83
88907,4,1,0,0,0,86
88908,300,1,0,0,0,91
88909,500,1,0,0,0,89
88910,3,1,0,0,0,93
88911,500,1,0,0,0,95
88912,20000,1,0,0,0,90
88913,1000,1,0,0,0,92
88914,2000,1,0,0,0,80
88915,500,1,0,0,0,85
88916,1000,1,0,0,0,91
88917,20000,1,0,0,0,92
88918,5,1,0,0,0,91
88919,100,1,0,0,0,82
88920,30,1,0,0,0,90
88921,400,1,0,0,0,90
88922,6,1,0,0,0,82
88923,35000,1,0,0,0,96
88924,25,1,0,0,0,91
88925,30,1,0,0,0,84
88926,4,1,0,0,0,84
88927,20000,1,0,0,0,81
88928,100,1,0,0,0,92
88929,5,1,0,0,0,80
88930,9000,1,0,0,1,92
88931,1000,1,0,0,0,93
88932,5,1,0,0,0,84
88933,1,1,0,0,0,92
88934,50,1,0,0,0,92
88935,240,1,0,0,0,82
88936,200,1,0,0,0,81
88937,6,1,0,0,0,80
88938,5,1,0,0,0,93
88939,8,1,0,0,0,81
88940,1000,1,0,0,0,82
88941,50,1,0,0,0,80
88942,50,1,0,0,0,80
88943,20,1,0,0,0,89
88944,483,1,0,0,0,92
88945,1,1,0,0,0,86
88946,1100,1,0,0,0,84
88947,1000,1,0,0,0,82
88948,500,1,0,0,0,95
88949,8,1,0,0,0,91
88950,100,1,0,0,0,80
88951,2000,1,0,0,0,96
88952,200,1,0,0,0,93
88953,2,1,0,0,0,90
88954,2,1,0,0,0,92
88955,200,1,0,0,0,87
88956,20000,1,0,0,0,80
88957,200,1,0,0,0,86
88958,200,1,0,0,0,88
88959,1,1,0,0,0,84
88960,1,1,0,0,0,93
88961,20,1,0,0,0,85
88962,10,1,0,0,0,87
88963,20000,1,0,0,0,84
88964,138,1,0,0,0,83
88965,7,1,0,0,0,91
88966,200,1,0,0,0,85
88967,1000,1,0,0,0,95
88968,10000,1,0,0,0,84
88969,100,1,0,0,0,87
88970,10000,1,0,0,0,81
88971,20000,1,0,0,0,83
88972,400,1,0,0,0,90
88973,1,1,0,0,0,84
88974,1000,1,0,0,0,82
88975,10000,1,0,0,0,90
88976,200,1,0,0,0,96
88977,400,1,0,0,0,96
88978,40000,1,0,0,1,87
88979,10000,1,0,0,1,93
88980,2000,1,0,0,0,91
88981,20000,1,0,0,0,88
88982,1272,1,0,0,0,88
88983,4500,1,0,0,0,96
88984,1000,1,0,0,0,94
88985,100,1,0,0,0,80
88986,2,1,0,0,0,83
88987,200,1,0,0,0,94
88988,25,1,0,0,0,94
88989,100,1,0,0,0,92
88990,200,1,0,0,0,82
88991,500,1,0,0,0,91
88992,200,1,0,0,0,84
88993,40,1,0,0,0,87
88994,200,1,0,0,0,92
88995,5000,1,0,0,0,94
88996,7,1,0,0,0,88
88997,40000,1,0,0,0,91
88998,200,1,0,0,0,84
88999,2500,1,0,0,0,90
89000,3000,1,0,0,0,84
89001,5000,1,0,0,0,89
89002,2000,1,0,0,0,86
89003,2000,1,0,0,0,88
89004,30,1,0,0,0,83
89005,50,1,0,0,0,87
89006,20,1,0,0,0,82
89007,400,1,0,0,0,81
89008,4,1,0,0,0,84
89009,30,1,0,0,0,89
89010,1000,1,0,0,0,83
89011,20,1,0,0,0,95
89012,5,1,0,0,0,80
89013,5000,1,0,0,0,88
89014,100,1,0,0,0,84
89015,500,1,0,0,0,90
89016,10,1,0,0,0,83
89017,50000,1,0,0,0,81
89018,6000,1,0,0,0,81
89019,2500,1,0,0,0,94
89020,40,1,0,0,0,84
89021,5000,1,0,0,0,88
89022,10,1,0,0,0,80
89023,3,1,0,0,0,80
89024,25,1,0,0,0,85
89025,50,1,0,0,0,87
89026,2,1,0,0,0,86
89027,8,1,0,0,0,96
89028,100,1,0,0,0,89
89029,500,1,0,0,0,92
89030,1,1,0,0,0,89
89031,1,1,0,0,0,94
89032,1000,1,0,0,0,90
89033,500,1,0,0,0,80
89034,1,0,0,0,0,93
89035,3000,1,0,0,0,95
89036,20000,1,0,0,0,86
89037,1,1,0,0,0,81
89038,1,1,0,0,0,82
89039,100,1,0,0,0,89
89040,10,1,0,0,0,86
89041,1000,1,0,0,0,82
89042,1000,1,0,0,0,87
89043,1500,1,0,0,0,93
89044,192,1,0,0,0,92
89045,300,1,0,0,0,92
89046,16,1,0,0,0,92
89047,300,1,0,0,0,84
89048,300,1,0,0,0,92
89049,7,1,0,0,0,94
89050,1000,1,0,0,0,86
89051,10000,1,0,0,0,86
89052,100,1,0,0,0,86
89053,100,1,0,0,0,91
89054,1,1,0,0,0,82
89055,500,1,0,0,0,80
89056,1000,1,0,0,0,90
